20210329|2068|20210329000000|20210329235959|0|
20210329144925|N00210|90|경기90바3561|02|0|2|24.9|000000000000000000|7.94|3.06|4.88|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329144941|N00210|435|경기91자6343|03|0|2|25.1|000000000000000000|13.17|5.20|7.97|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181325|N00210|162|강원80바4671|02|0|3|10.9|000000000000000000|17.56|4.85|6.47|6.24|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181430|N00210|163|경기94사3048|02|0|3|16|000000000000000000|12.93|4.13|7.51|1.29|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181458|N00210|192|93조2425|01|0|2|.9|000000000000000000|14.08|4.50|9.58|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181621|N00210|594|20루5683|03|0|2|33|000000000000000000|1.2|0.70|0.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181622|N00210|164|충북89아3103|02|0|3|18.7|000000000000000000|12.55|3.90|4.21|4.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181639|N00210|595|경기81바5590|03|0|3|42.6|000000000000000000|12.47|4.74|4.04|3.69|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181719|N00210|394|50수4558|04|0|2|26.6|000000000000000000|2.06|1.09|0.97|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181730|N00210|395|경남80아7731|04|0|2|34.8|000000000000000000|8.02|4.44|3.58|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181808|N00210|596|대전87아5657|03|0|3|29.2|000000000000000000|17.23|5.56|8.05|3.62|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181834|N00210|396|경기90아2581|04|0|3|26|000000000000000000|11.92|4.35|5.09|2.48|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181839|N00210|597|경기90바3437|03|0|3|33.7|000000000000000000|14.23|5.51|4.54|4.18|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182100|N00210|598|인천82바8919|03|0|3|19.8|000000000000000000|24.19|6.97|8.28|8.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181943|N00210|193|경북86바3161|01|0|2|19.3|000000000000000000|9.64|4.65|4.99|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181947|N00210|194|95다0217|01|0|2|17.4|000000000000000000|11.49|4.17|7.32|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182002|N00210|165|서울83사9514|02|0|2|11.8|000000000000000000|9.23|3.61|5.62|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182004|N00210|397|경기94사2529|04|0|4|52.2|000000000000000000|12.95|3.89|2.90|2.79|3.37|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182008|N00210|599|경기91사1487|03|0|4|6.6|000000000000000000|38.6|8.87|10.28|9.47|9.98|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182023|N00210|600|경기89자1000|03|0|3|18|000000000000000000|13.09|5.54|3.81|3.74|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329182038|N00210|601|93소9107|03|0|2|13.2|000000000000000000|5.96|2.79|3.17|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329180932|N00210|592|경기96자1449|03|0|3|45.3|000000000000000000|13.31|6.33|4.30|2.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181014|N00210|593|경기85바1147|03|0|3|32.8|000000000000000000|13.95|5.32|5.48|3.15|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181027|N00210|391|경기91자7691|04|0|3|19.7|000000000000000000|17.54|5.90|5.57|6.07|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181104|N00210|392|충북86아5511|04|0|3|36.4|000000000000000000|13.53|5.36|4.05|4.12|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181237|N00210|161|광주90바3771|02|0|2|11.8|000000000000000000|9.62|3.93|5.69|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329181317|N00210|393|대구84아5265|04|0|3|21.2|000000000000000000|13.1|5.09|4.06|3.95|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055815|N00210|78|86보0241|04|0|2|39.9|000000000000000000|2.89|1.42|1.47|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055833|N00210|79|경남80바1355|04|0|3|32.4|000000000000000000|14.18|5.64|4.28|4.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055849|N00210|80|서울83사5864|04|0|2|20.7|000000000000000000|8.35|3.62|4.73|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055901|N00210|90|경기92아1132|03|0|2|25.5|000000000000000000|7.63|3.50|4.13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060005|N00210|91|경북87아6335|03|0|4|17.2|000000000000000000|13.5|2.80|4.01|3.54|3.15|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060142|N00210|92|89소0680|03|0|2|29.2|000000000000000000|12.05|3.30|8.75|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060431|N00210|10|87다4074|01|0|2|.8|000000000000000000|1.45|1.02|0.43|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060514|N00210|11|부산87바3322|01|0|3|8|000000000000000000|16.8|7.19|4.76|4.85|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060611|N00210|13|서울90바4351|02|0|2|20|000000000000000000|3.65|2.22|1.43|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060706|N00210|12||01|0|3|6.9|000000000000000000|18.35|4.71|5.57|8.07|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060731|N00210|93|서울82바1335|03|0|2|23.8|000000000000000000|10.24|4.27|5.97|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060816|N00210|94|강원51사1107|03|0|2|31.6|000000000000000000|1.59|0.97|0.62|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060846|N00210|95|광주85자1562|03|0|3|16|000000000000000000|14.92|5.57|5.20|4.15|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329060941|N00210|96|경기81바5425|03|0|2|20.9|000000000000000000|8.41|3.57|4.84|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329061200|N00210|97|경기80바5690|03|0|2|21.6|000000000000000000|11.61|3.65|7.96|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329061306|N00210|81|82두9390|04|0|2|32.6|000000000000000000|9.82|4.53|5.29|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329061555|N00210|14|강원80바6476|02|0|2|11.7|000000000000000000|3.3|1.91|1.39|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329061714|N00210|13|경기85자4774|01|0|2|20.4|000000000000000000|11.06|4.12|6.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329061758|N00210|98|경기92아7440|03|0|3|29.8|000000000000000000|15.3|5.61|5.15|4.54|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055328|N00210|86|경기94자9331|03|0|2|34.1|000000000000000000|8.12|3.38|4.74|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055424|N00210|76|충남84사1463|04|0|2|32.2|000000000000000000|8.84|3.97|4.87|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055526|N00210|77|충남84사1125|04|0|2|53|000000000000000000|9.71|4.64|5.07|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055726|N00210|87|경기91자6292|03|0|3|20.1|000000000000000000|23.62|7.00|8.62|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055741|N00210|88|169버2245|03|0|2|28.9|000000000000000000|2.63|1.33|1.30|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329055810|N00210|89|서울85바5750|03|0|2|32|000000000000000000|10.19|3.67|6.52|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104149|N00210|272|경기94자4613|03|0|2|23.2|000000000000000000|9.47|3.92|5.55|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104323|N00210|191|경기94아1252|04|0|3|29.4|000000000000000000|21.35|7.28|7.07|7.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104326|N00210|66||01|0|2|26.3|000000000000000000|10.22|4.22|6.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104328|N00210|273|33러9288|03|0|2|19.5|000000000000000000|1.78|1.01|0.77|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104539|N00210|274|경기82바9047|03|0|2|26.1|000000000000000000|9.32|3.75|5.57|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104631|N00210|275|96누5733|03|0|2|27.3|000000000000000000|3.71|2.03|1.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104648|N00210|276|37로0419|03|0|2|24.6|000000000000000000|1.45|0.94|0.51|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104651|N00210|67|16소4883|01|0|2|.8|000000000000000000|2.05|1.10|0.95|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329104931|N00210|277|서울86바4092|03|0|2|46.3|000000000000000000|9.18|4.14|5.04|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105046|N00210|278|경기92아7126|03|0|3|24|000000000000000000|17.65|6.74|5.47|5.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105115|N00210|192|91주3363|04|0|3|5|000000000000000000|27.19|7.98|9.44|9.77|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105125|N00210|68|94바2167|01|0|2|12.8|000000000000000000|10.51|5.09|5.42|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105216|N00210|279|경기87바9488|03|0|2|26.8|000000000000000000|9.9|4.87|5.03|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105309|N00210|69|71도2301|01|0|2|1|000000000000000000|2.58|1.41|1.17|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105440|N00210|280|경기91아6715|03|0|2|16.9|000000000000000000|8.59|3.96|4.63|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105504|N00210|70||01|0|2|13.7|000000000000000000|11.8|4.23|7.57|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105548|N00210|193|99아6510|04|0|3|31.5|000000000000000000|13.89|4.79|5.04|4.06|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105554|N00210|194|울산99바1852|04|0|4|45.1|000000000000000000|14.48|4.90|6.29|1.51|1.78|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329105629|N00210|71|91거8907|01|0|2|17.7|000000000000000000|11.9|4.24|7.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329103842|N00210|268|369더1526|03|0|2|36.7|000000000000000000|1.66|1.03|0.63|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
20210329103914|N00210|269|32무7022|03|0|2|29.3|000000000000000000|2.37|1.26|1.11|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1||0||0|0
